2519,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),82843.23,2024-03-14 00:00:00,50 Kg
2752,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,74941.88,2024-05-04 00:00:00,20 Lt
2226,Cordoba,23,MONTERÍA,23001,364,UREA-GRUPO ORBIS,95424.61,2024-05-24 00:00:00,50 Kg
1729,Cordoba,23,CERETÉ,23162,75,ENROFLOXACINA ORAL OVER,63929.84,2024-04-11 00:00:00,10 ml
1624,Cordoba,23,CERETÉ,23162,76,ENROFLOXACINA ORAL OVER,100375.80,2024-03-28 00:00:00,1000 ml
2741,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,68065.81,2024-04-23 00:00:00,20 Lt
2184,Cordoba,23,MONTERÍA,23001,364,UREA-GRUPO ORBIS,76510.47,2024-04-12 00:00:00,50 Kg
1875,Cordoba,23,CERETÉ,23162,74,Enroflox® 10,75209.54,2024-03-07 00:00:00,1 Lt
1916,Cordoba,23,CERETÉ,23162,74,Enroflox® 10,85162.86,2024-04-17 00:00:00,1 Lt
2586,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),107669.20,2024-05-20 00:00:00,50 Kg
1711,Cordoba,23,CERETÉ,23162,75,ENROFLOXACINA ORAL OVER,73595.42,2024-03-24 00:00:00,10 ml
2403,Cordoba,23,CERETÉ,23162,376,DAP-FERTICOL,71205.14,2024-05-19 00:00:00,20 Lt
2472,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,79107.66,2024-04-27 00:00:00,20 Lt
2376,Cordoba,23,CERETÉ,23162,376,DAP-FERTICOL,72786.62,2024-04-22 00:00:00,20 Lt
2558,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),96050.99,2024-04-22 00:00:00,50 Kg
2528,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),94352.34,2024-03-23 00:00:00,50 Kg
1544,Cordoba,23,CERETÉ,23162,39,Sombrero de paja,109755.07,2024-04-08 00:00:00,Tonelada
1989,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,71044.78,2024-03-30 00:00:00,10 ml
2597,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),104858.75,2024-05-31 00:00:00,50 Kg
2028,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,69810.76,2024-05-08 00:00:00,10 ml
2001,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,71228.52,2024-04-11 00:00:00,10 ml
1708,Cordoba,23,CERETÉ,23162,75,ENROFLOXACINA ORAL OVER,71618.34,2024-03-21 00:00:00,10 ml
1928,Cordoba,23,CERETÉ,23162,74,Enroflox® 10,86730.19,2024-04-29 00:00:00,1 Lt
2222,Cordoba,23,MONTERÍA,23001,364,UREA-GRUPO ORBIS,94030.56,2024-05-20 00:00:00,50 Kg
1982,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,78247.28,2024-03-23 00:00:00,10 ml
2000,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,69262.46,2024-04-10 00:00:00,10 ml
1468,Cordoba,23,CERETÉ,23162,40,Estiércol compostado,86561.19,2024-04-23 00:00:00,Unidad
2003,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,67803.31,2024-04-13 00:00:00,10 ml
1781,Cordoba,23,CERETÉ,23162,75,ENROFLOXACINA ORAL OVER,56916.03,2024-06-02 00:00:00,10 ml
2587,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),106835.55,2024-05-21 00:00:00,50 Kg
1992,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,72888.33,2024-04-02 00:00:00,10 ml
1529,Cordoba,23,CERETÉ,23162,39,Sombrero de paja,103482.55,2024-03-24 00:00:00,Tonelada
1462,Cordoba,23,CERETÉ,23162,40,Estiércol compostado,84610.54,2024-04-17 00:00:00,Unidad
2180,Cordoba,23,MONTERÍA,23001,364,UREA-GRUPO ORBIS,78229.47,2024-04-08 00:00:00,50 Kg
2616,Cordoba,23,CERETÉ,23162,397,KCL-FERTICOL,83213.83,2024-03-20 00:00:00,20 Lt
1774,Cordoba,23,CERETÉ,23162,75,ENROFLOXACINA ORAL OVER,59897.48,2024-05-26 00:00:00,10 ml
1576,Cordoba,23,CERETÉ,23162,39,Sombrero de paja,106933.43,2024-05-10 00:00:00,Tonelada
1759,Cordoba,23,CERETÉ,23162,75,ENROFLOXACINA ORAL OVER,67720.51,2024-05-11 00:00:00,10 ml
1933,Cordoba,23,CERETÉ,23162,74,Enroflox® 10,86973.56,2024-05-04 00:00:00,1 Lt
2081,Cordoba,23,MONTERÍA,23001,360,UREA-PRODUCTOS QUÍMICOS PANAMERICANOS S.A. (PROQUIMPA),65848.59,2024-03-31 00:00:00,50 Kg
2045,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,70973.43,2024-05-25 00:00:00,10 ml
2206,Cordoba,23,MONTERÍA,23001,364,UREA-GRUPO ORBIS,85075.33,2024-05-04 00:00:00,50 Kg
2564,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),96170.12,2024-04-28 00:00:00,50 Kg
2441,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,74052.02,2024-03-27 00:00:00,20 Lt
2340,Cordoba,23,CERETÉ,23162,376,DAP-FERTICOL,75977.51,2024-03-17 00:00:00,20 Lt
2327,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),68255.10,2024-06-03 00:00:00,50 Kg
1935,Cordoba,23,CERETÉ,23162,74,Enroflox® 10,86176.87,2024-05-06 00:00:00,1 Lt
1858,Cordoba,23,CERETÉ,23162,72,Enrofloxacina 10%,59255.24,2024-05-20 00:00:00,250 ml
2196,Cordoba,23,MONTERÍA,23001,364,UREA-GRUPO ORBIS,80598.69,2024-04-24 00:00:00,50 Kg
1553,Cordoba,23,CERETÉ,23162,39,Sombrero de paja,110390.39,2024-04-17 00:00:00,Tonelada
1913,Cordoba,23,CERETÉ,23162,74,Enroflox® 10,84114.97,2024-04-14 00:00:00,1 Lt
1494,Cordoba,23,CERETÉ,23162,40,Estiércol compostado,84527.58,2024-05-19 00:00:00,Unidad
2092,Cordoba,23,MONTERÍA,23001,360,UREA-PRODUCTOS QUÍMICOS PANAMERICANOS S.A. (PROQUIMPA),65413.57,2024-04-11 00:00:00,50 Kg
1953,Cordoba,23,CERETÉ,23162,74,Enroflox® 10,84851.60,2024-05-24 00:00:00,1 Lt
2257,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),73905.30,2024-03-25 00:00:00,50 Kg
1968,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,77939.16,2024-03-09 00:00:00,10 ml
1692,Cordoba,23,CERETÉ,23162,75,ENROFLOXACINA ORAL OVER,80000.00,2024-03-05 00:00:00,10 ml
2228,Cordoba,23,MONTERÍA,23001,364,UREA-GRUPO ORBIS,91212.94,2024-05-26 00:00:00,50 Kg
2299,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),65086.54,2024-05-06 00:00:00,50 Kg
2147,Cordoba,23,MONTERÍA,23001,364,UREA-GRUPO ORBIS,76826.98,2024-03-06 00:00:00,50 Kg
1712,Cordoba,23,CERETÉ,23162,75,ENROFLOXACINA ORAL OVER,70448.91,2024-03-25 00:00:00,10 ml
2518,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),83329.12,2024-03-13 00:00:00,50 Kg
1820,Cordoba,23,CERETÉ,23162,72,Enrofloxacina 10%,64611.08,2024-04-12 00:00:00,250 ml
1577,Cordoba,23,CERETÉ,23162,39,Sombrero de paja,106753.91,2024-05-11 00:00:00,Tonelada
2394,Cordoba,23,CERETÉ,23162,376,DAP-FERTICOL,71698.35,2024-05-10 00:00:00,20 Lt
2513,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),80551.68,2024-03-08 00:00:00,50 Kg
1676,Cordoba,23,CERETÉ,23162,76,ENROFLOXACINA ORAL OVER,77415.19,2024-05-19 00:00:00,1000 ml
1772,Cordoba,23,CERETÉ,23162,75,ENROFLOXACINA ORAL OVER,60285.24,2024-05-24 00:00:00,10 ml
2275,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),74387.70,2024-04-12 00:00:00,50 Kg
1440,Cordoba,23,CERETÉ,23162,40,Estiércol compostado,107282.43,2024-03-26 00:00:00,Unidad
1887,Cordoba,23,CERETÉ,23162,74,Enroflox® 10,83069.59,2024-03-19 00:00:00,1 Lt
2687,Cordoba,23,CERETÉ,23162,397,KCL-FERTICOL,91502.92,2024-05-30 00:00:00,20 Lt
2315,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),66880.97,2024-05-22 00:00:00,50 Kg
2660,Cordoba,23,CERETÉ,23162,397,KCL-FERTICOL,82417.95,2024-05-03 00:00:00,20 Lt
2573,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),103965.16,2024-05-07 00:00:00,50 Kg
2571,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),98741.63,2024-05-05 00:00:00,50 Kg
2360,Cordoba,23,CERETÉ,23162,376,DAP-FERTICOL,71906.39,2024-04-06 00:00:00,20 Lt
1937,Cordoba,23,CERETÉ,23162,74,Enroflox® 10,89342.17,2024-05-08 00:00:00,1 Lt
1842,Cordoba,23,CERETÉ,23162,72,Enrofloxacina 10%,59221.55,2024-05-04 00:00:00,250 ml
2050,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,71111.20,2024-05-30 00:00:00,10 ml
2021,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,71358.49,2024-05-01 00:00:00,10 ml
2365,Cordoba,23,CERETÉ,23162,376,DAP-FERTICOL,66629.40,2024-04-11 00:00:00,20 Lt
2201,Cordoba,23,MONTERÍA,23001,364,UREA-GRUPO ORBIS,81123.09,2024-04-29 00:00:00,50 Kg
1665,Cordoba,23,CERETÉ,23162,76,ENROFLOXACINA ORAL OVER,87676.74,2024-05-08 00:00:00,1000 ml
2486,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,92271.93,2024-05-11 00:00:00,20 Lt
2585,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),107840.06,2024-05-19 00:00:00,50 Kg
2487,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,90023.77,2024-05-12 00:00:00,20 Lt
2110,Cordoba,23,MONTERÍA,23001,360,UREA-PRODUCTOS QUÍMICOS PANAMERICANOS S.A. (PROQUIMPA),60679.03,2024-04-29 00:00:00,50 Kg
1819,Cordoba,23,CERETÉ,23162,72,Enrofloxacina 10%,65222.12,2024-04-11 00:00:00,250 ml
2372,Cordoba,23,CERETÉ,23162,376,DAP-FERTICOL,66922.43,2024-04-18 00:00:00,20 Lt
2190,Cordoba,23,MONTERÍA,23001,364,UREA-GRUPO ORBIS,76309.64,2024-04-18 00:00:00,50 Kg
2561,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),96268.74,2024-04-25 00:00:00,50 Kg
1705,Cordoba,23,CERETÉ,23162,75,ENROFLOXACINA ORAL OVER,72221.39,2024-03-18 00:00:00,10 ml
2266,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),72023.38,2024-04-03 00:00:00,50 Kg
1920,Cordoba,23,CERETÉ,23162,74,Enroflox® 10,85107.97,2024-04-21 00:00:00,1 Lt
1961,Cordoba,23,CERETÉ,23162,74,Enroflox® 10,86348.41,2024-06-01 00:00:00,1 Lt
2252,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),76938.55,2024-03-20 00:00:00,50 Kg
2177,Cordoba,23,MONTERÍA,23001,364,UREA-GRUPO ORBIS,76982.53,2024-04-05 00:00:00,50 Kg
2183,Cordoba,23,MONTERÍA,23001,364,UREA-GRUPO ORBIS,74997.36,2024-04-11 00:00:00,50 Kg
1941,Cordoba,23,CERETÉ,23162,74,Enroflox® 10,91462.20,2024-05-12 00:00:00,1 Lt
1876,Cordoba,23,CERETÉ,23162,74,Enroflox® 10,78095.32,2024-03-08 00:00:00,1 Lt
2671,Cordoba,23,CERETÉ,23162,397,KCL-FERTICOL,78856.91,2024-05-14 00:00:00,20 Lt
2362,Cordoba,23,CERETÉ,23162,376,DAP-FERTICOL,70254.63,2024-04-08 00:00:00,20 Lt
1539,Cordoba,23,CERETÉ,23162,39,Sombrero de paja,107847.24,2024-04-03 00:00:00,Tonelada
2529,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),99903.52,2024-03-24 00:00:00,50 Kg
2060,Cordoba,23,MONTERÍA,23001,360,UREA-PRODUCTOS QUÍMICOS PANAMERICANOS S.A. (PROQUIMPA),79841.33,2024-03-10 00:00:00,50 Kg
2079,Cordoba,23,MONTERÍA,23001,360,UREA-PRODUCTOS QUÍMICOS PANAMERICANOS S.A. (PROQUIMPA),65507.19,2024-03-29 00:00:00,50 Kg
2136,Cordoba,23,MONTERÍA,23001,360,UREA-PRODUCTOS QUÍMICOS PANAMERICANOS S.A. (PROQUIMPA),61840.30,2024-05-25 00:00:00,50 Kg
2169,Cordoba,23,MONTERÍA,23001,364,UREA-GRUPO ORBIS,83185.65,2024-03-28 00:00:00,50 Kg
2236,Cordoba,23,MONTERÍA,23001,364,UREA-GRUPO ORBIS,96843.89,2024-06-03 00:00:00,50 Kg
2633,Cordoba,23,CERETÉ,23162,397,KCL-FERTICOL,81422.03,2024-04-06 00:00:00,20 Lt
2668,Cordoba,23,CERETÉ,23162,397,KCL-FERTICOL,79929.34,2024-05-11 00:00:00,20 Lt
2357,Cordoba,23,CERETÉ,23162,376,DAP-FERTICOL,70826.01,2024-04-03 00:00:00,20 Lt
2125,Cordoba,23,MONTERÍA,23001,360,UREA-PRODUCTOS QUÍMICOS PANAMERICANOS S.A. (PROQUIMPA),65734.03,2024-05-14 00:00:00,50 Kg
2082,Cordoba,23,MONTERÍA,23001,360,UREA-PRODUCTOS QUÍMICOS PANAMERICANOS S.A. (PROQUIMPA),65527.37,2024-04-01 00:00:00,50 Kg
2423,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,79361.91,2024-03-09 00:00:00,20 Lt
1691,Cordoba,23,CERETÉ,23162,76,ENROFLOXACINA ORAL OVER,70594.39,2024-06-03 00:00:00,1000 ml
2400,Cordoba,23,CERETÉ,23162,376,DAP-FERTICOL,71975.43,2024-05-16 00:00:00,20 Lt
2105,Cordoba,23,MONTERÍA,23001,360,UREA-PRODUCTOS QUÍMICOS PANAMERICANOS S.A. (PROQUIMPA),60338.70,2024-04-24 00:00:00,50 Kg
2482,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,89138.90,2024-05-07 00:00:00,20 Lt
1960,Cordoba,23,CERETÉ,23162,74,Enroflox® 10,86408.21,2024-05-31 00:00:00,1 Lt
1767,Cordoba,23,CERETÉ,23162,75,ENROFLOXACINA ORAL OVER,67554.18,2024-05-19 00:00:00,10 ml
1602,Cordoba,23,CERETÉ,23162,76,ENROFLOXACINA ORAL OVER,78392.86,2024-03-06 00:00:00,1000 ml
2096,Cordoba,23,MONTERÍA,23001,360,UREA-PRODUCTOS QUÍMICOS PANAMERICANOS S.A. (PROQUIMPA),66720.29,2024-04-15 00:00:00,50 Kg
2361,Cordoba,23,CERETÉ,23162,376,DAP-FERTICOL,70583.55,2024-04-07 00:00:00,20 Lt
1969,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,76502.46,2024-03-10 00:00:00,10 ml
1648,Cordoba,23,CERETÉ,23162,76,ENROFLOXACINA ORAL OVER,99930.38,2024-04-21 00:00:00,1000 ml
2363,Cordoba,23,CERETÉ,23162,376,DAP-FERTICOL,67786.27,2024-04-09 00:00:00,20 Lt
2161,Cordoba,23,MONTERÍA,23001,364,UREA-GRUPO ORBIS,79617.06,2024-03-20 00:00:00,50 Kg
1892,Cordoba,23,CERETÉ,23162,74,Enroflox® 10,84025.25,2024-03-24 00:00:00,1 Lt
2140,Cordoba,23,MONTERÍA,23001,360,UREA-PRODUCTOS QUÍMICOS PANAMERICANOS S.A. (PROQUIMPA),64177.21,2024-05-29 00:00:00,50 Kg
2643,Cordoba,23,CERETÉ,23162,397,KCL-FERTICOL,86919.82,2024-04-16 00:00:00,20 Lt
1426,Cordoba,23,CERETÉ,23162,40,Estiércol compostado,103149.47,2024-03-12 00:00:00,Unidad
1613,Cordoba,23,CERETÉ,23162,76,ENROFLOXACINA ORAL OVER,90861.92,2024-03-17 00:00:00,1000 ml
2310,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),65593.57,2024-05-17 00:00:00,50 Kg
2108,Cordoba,23,MONTERÍA,23001,360,UREA-PRODUCTOS QUÍMICOS PANAMERICANOS S.A. (PROQUIMPA),60915.42,2024-04-27 00:00:00,50 Kg
1419,Cordoba,23,CERETÉ,23162,40,Estiércol compostado,100000.00,2024-03-05 00:00:00,Unidad
2314,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),66003.69,2024-05-21 00:00:00,50 Kg
1854,Cordoba,23,CERETÉ,23162,72,Enrofloxacina 10%,61658.18,2024-05-16 00:00:00,250 ml
1911,Cordoba,23,CERETÉ,23162,74,Enroflox® 10,84709.78,2024-04-12 00:00:00,1 Lt
1689,Cordoba,23,CERETÉ,23162,76,ENROFLOXACINA ORAL OVER,72857.35,2024-06-01 00:00:00,1000 ml
1666,Cordoba,23,CERETÉ,23162,76,ENROFLOXACINA ORAL OVER,86704.67,2024-05-09 00:00:00,1000 ml
1555,Cordoba,23,CERETÉ,23162,39,Sombrero de paja,113683.79,2024-04-19 00:00:00,Tonelada
1538,Cordoba,23,CERETÉ,23162,39,Sombrero de paja,108278.05,2024-04-02 00:00:00,Tonelada
2663,Cordoba,23,CERETÉ,23162,397,KCL-FERTICOL,79028.37,2024-05-06 00:00:00,20 Lt
2540,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),103247.95,2024-04-04 00:00:00,50 Kg
1483,Cordoba,23,CERETÉ,23162,40,Estiércol compostado,92861.14,2024-05-08 00:00:00,Unidad
1479,Cordoba,23,CERETÉ,23162,40,Estiércol compostado,90186.98,2024-05-04 00:00:00,Unidad
2533,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),97525.50,2024-03-28 00:00:00,50 Kg
1618,Cordoba,23,CERETÉ,23162,76,ENROFLOXACINA ORAL OVER,89156.05,2024-03-22 00:00:00,1000 ml
2370,Cordoba,23,CERETÉ,23162,376,DAP-FERTICOL,66154.22,2024-04-16 00:00:00,20 Lt
1534,Cordoba,23,CERETÉ,23162,39,Sombrero de paja,102489.06,2024-03-29 00:00:00,Tonelada
2078,Cordoba,23,MONTERÍA,23001,360,UREA-PRODUCTOS QUÍMICOS PANAMERICANOS S.A. (PROQUIMPA),65511.97,2024-03-28 00:00:00,50 Kg
2019,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,72296.19,2024-04-29 00:00:00,10 ml
1500,Cordoba,23,CERETÉ,23162,40,Estiércol compostado,85696.39,2024-05-25 00:00:00,Unidad
2313,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),67155.08,2024-05-20 00:00:00,50 Kg
2725,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,70304.20,2024-04-07 00:00:00,20 Lt
2582,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),106632.70,2024-05-16 00:00:00,50 Kg
2160,Cordoba,23,MONTERÍA,23001,364,UREA-GRUPO ORBIS,79581.18,2024-03-19 00:00:00,50 Kg
2135,Cordoba,23,MONTERÍA,23001,360,UREA-PRODUCTOS QUÍMICOS PANAMERICANOS S.A. (PROQUIMPA),62169.39,2024-05-24 00:00:00,50 Kg
2496,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,88652.32,2024-05-21 00:00:00,20 Lt
2425,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,78453.87,2024-03-11 00:00:00,20 Lt
2534,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),98170.61,2024-03-29 00:00:00,50 Kg
1996,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,70185.70,2024-04-06 00:00:00,10 ml
2592,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),103440.90,2024-05-26 00:00:00,50 Kg
1736,Cordoba,23,CERETÉ,23162,75,ENROFLOXACINA ORAL OVER,60312.56,2024-04-18 00:00:00,10 ml
1642,Cordoba,23,CERETÉ,23162,76,ENROFLOXACINA ORAL OVER,96484.95,2024-04-15 00:00:00,1000 ml
2673,Cordoba,23,CERETÉ,23162,397,KCL-FERTICOL,79305.89,2024-05-16 00:00:00,20 Lt
2557,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),95629.50,2024-04-21 00:00:00,50 Kg
1459,Cordoba,23,CERETÉ,23162,40,Estiércol compostado,87861.38,2024-04-14 00:00:00,Unidad
2457,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,76392.88,2024-04-12 00:00:00,20 Lt
2056,Cordoba,23,MONTERÍA,23001,360,UREA-PRODUCTOS QUÍMICOS PANAMERICANOS S.A. (PROQUIMPA),77789.90,2024-03-06 00:00:00,50 Kg
2740,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,68209.51,2024-04-22 00:00:00,20 Lt
2521,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),84034.37,2024-03-16 00:00:00,50 Kg
2359,Cordoba,23,CERETÉ,23162,376,DAP-FERTICOL,72857.54,2024-04-05 00:00:00,20 Lt
2111,Cordoba,23,MONTERÍA,23001,360,UREA-PRODUCTOS QUÍMICOS PANAMERICANOS S.A. (PROQUIMPA),59457.82,2024-04-30 00:00:00,50 Kg
1789,Cordoba,23,CERETÉ,23162,72,Enrofloxacina 10%,67296.85,2024-03-12 00:00:00,250 ml
1567,Cordoba,23,CERETÉ,23162,39,Sombrero de paja,111625.38,2024-05-01 00:00:00,Tonelada
1696,Cordoba,23,CERETÉ,23162,75,ENROFLOXACINA ORAL OVER,78720.11,2024-03-09 00:00:00,10 ml
1422,Cordoba,23,CERETÉ,23162,40,Estiércol compostado,103004.25,2024-03-08 00:00:00,Unidad
2610,Cordoba,23,CERETÉ,23162,397,KCL-FERTICOL,84339.02,2024-03-14 00:00:00,20 Lt
1971,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,78282.31,2024-03-12 00:00:00,10 ml
2781,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,81915.42,2024-06-02 00:00:00,20 Lt
2124,Cordoba,23,MONTERÍA,23001,360,UREA-PRODUCTOS QUÍMICOS PANAMERICANOS S.A. (PROQUIMPA),67946.08,2024-05-13 00:00:00,50 Kg
2424,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,79136.58,2024-03-10 00:00:00,20 Lt
1813,Cordoba,23,CERETÉ,23162,72,Enrofloxacina 10%,62143.14,2024-04-05 00:00:00,250 ml
1631,Cordoba,23,CERETÉ,23162,76,ENROFLOXACINA ORAL OVER,95579.86,2024-04-04 00:00:00,1000 ml
1713,Cordoba,23,CERETÉ,23162,75,ENROFLOXACINA ORAL OVER,72911.69,2024-03-26 00:00:00,10 ml
2779,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,79235.48,2024-05-31 00:00:00,20 Lt
2547,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),101634.47,2024-04-11 00:00:00,50 Kg
2326,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),65902.09,2024-06-02 00:00:00,50 Kg
2628,Cordoba,23,CERETÉ,23162,397,KCL-FERTICOL,79632.22,2024-04-01 00:00:00,20 Lt
2732,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,71594.06,2024-04-14 00:00:00,20 Lt
1699,Cordoba,23,CERETÉ,23162,75,ENROFLOXACINA ORAL OVER,71400.47,2024-03-12 00:00:00,10 ml
1991,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,69980.91,2024-04-01 00:00:00,10 ml
2646,Cordoba,23,CERETÉ,23162,397,KCL-FERTICOL,86805.11,2024-04-19 00:00:00,20 Lt
2728,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,67471.87,2024-04-10 00:00:00,20 Lt
1588,Cordoba,23,CERETÉ,23162,39,Sombrero de paja,98559.83,2024-05-22 00:00:00,Tonelada
2769,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,73919.70,2024-05-21 00:00:00,20 Lt
2612,Cordoba,23,CERETÉ,23162,397,KCL-FERTICOL,82048.18,2024-03-16 00:00:00,20 Lt
1484,Cordoba,23,CERETÉ,23162,40,Estiércol compostado,91935.95,2024-05-09 00:00:00,Unidad
2086,Cordoba,23,MONTERÍA,23001,360,UREA-PRODUCTOS QUÍMICOS PANAMERICANOS S.A. (PROQUIMPA),65079.52,2024-04-05 00:00:00,50 Kg
1764,Cordoba,23,CERETÉ,23162,75,ENROFLOXACINA ORAL OVER,67631.80,2024-05-16 00:00:00,10 ml
1994,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,73509.82,2024-04-04 00:00:00,10 ml
1455,Cordoba,23,CERETÉ,23162,40,Estiércol compostado,89838.92,2024-04-10 00:00:00,Unidad
1578,Cordoba,23,CERETÉ,23162,39,Sombrero de paja,105261.55,2024-05-12 00:00:00,Tonelada
2639,Cordoba,23,CERETÉ,23162,397,KCL-FERTICOL,80505.61,2024-04-12 00:00:00,20 Lt
2163,Cordoba,23,MONTERÍA,23001,364,UREA-GRUPO ORBIS,83257.94,2024-03-22 00:00:00,50 Kg
1565,Cordoba,23,CERETÉ,23162,39,Sombrero de paja,108605.78,2024-04-29 00:00:00,Tonelada
2579,Cordoba,23,CERETÉ,23162,362,UREA-FERTILIZANTES COLOMBIANOS S.A. (FERTICOL),107099.19,2024-05-13 00:00:00,50 Kg
1940,Cordoba,23,CERETÉ,23162,74,Enroflox® 10,90953.29,2024-05-11 00:00:00,1 Lt
1897,Cordoba,23,CERETÉ,23162,74,Enroflox® 10,85011.82,2024-03-29 00:00:00,1 Lt
2048,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,71406.30,2024-05-28 00:00:00,10 ml
2018,Cordoba,23,CERETÉ,23162,71,Enrofloxacina 10%,69209.48,2024-04-28 00:00:00,10 ml
2693,Cordoba,23,CERETÉ,23162,405,KCL-BAYER,76810.87,2024-03-06 00:00:00,20 Lt
